Country,Year,Cannabis,Cocaine,Heroin,Opium
Bahrain,1980,0,0,0,3
Bahrain,1981,0,0,0,1
Bahrain,1982,0,0,0,0
Bahrain,1983,0,0.025,6.938,13.976
Bahrain,1984,0,0.001,2.094,1
Bahrain,1985,0,0,1.537,1.088
Bahrain,1986,0,0,1.355,0.027
Bahrain,1987,0,0,0,0
Bahrain,1988,0,0,2.867,0.003
Bahrain,1989,0,0,3.438,0.051
Bahrain,1990,0,0.079,2.153,0.001
Bahrain,1991,0,0.01,1.328,0.011
Bahrain,1992,0,0.039,1.359,0
Bahrain,1993,8.094,0,6.8,1.188
Bahrain,1994,0.696,0,2.354,0.049
Bahrain,1995,0.681,0,2.126,0
Bahrain,1996,6.529,0,12.703,0
Bahrain,1997,7.382,0,4.165,0.007
Bahrain,1998,0.041,0,3.982,0.014
Bahrain,1999,0.042,0,2.856,0.323
Bahrain,2000,7.417,0.01,1.643,0.001
Bahrain,2001,0,0,0.001,0
Bahrain,2002,0.008,0.002,2.473,0.007
Bahrain,2003,0,0,0,0
Bahrain,2004,0,0,0,0
Bahrain,2005,0.54,0.004,1.037,0.579
Bahrain,2006,0,0,0,0
"Iran, Islamic Republic of",1980,0,0,500,30000
"Iran, Islamic Republic of",1981,0,0,3155,21127
"Iran, Islamic Republic of",1982,0,0.146,739,15057
"Iran, Islamic Republic of",1983,0,0,3464,35328
"Iran, Islamic Republic of",1984,0,0,2349,28853
"Iran, Islamic Republic of",1985,0,0,1774,17445
"Iran, Islamic Republic of",1986,0,0,1392,23824
"Iran, Islamic Republic of",1987,0,0,1446,36770
"Iran, Islamic Republic of",1988,0,0,1683,39438.449
"Iran, Islamic Republic of",1989,0,0,1373,26208
"Iran, Islamic Republic of",1990,0,0,1800,20300
"Iran, Islamic Republic of",1991,0,0,1750,23000
"Iran, Islamic Republic of",1992,0,0,4113,38254
"Iran, Islamic Republic of",1993,0,0,1984,63941
"Iran, Islamic Republic of",1994,0,0,865,117095
"Iran, Islamic Republic of",1995,0,0,2075,126554
"Iran, Islamic Republic of",1996,0,0,804.5,149577
"Iran, Islamic Republic of",1997,0,1.7,1986.042,162413.953
"Iran, Islamic Republic of",1998,0,0,2894.462,154453.569
"Iran, Islamic Republic of",1999,0,0,6030,204485
"Iran, Islamic Republic of",2000,1495,0,6189,179053
"Iran, Islamic Republic of",2001,0,0,4001,81061
"Iran, Islamic Republic of",2002,0,0,3977,72856
"Iran, Islamic Republic of",2003,0,0,3327,97575
"Iran, Islamic Republic of",2004,0,0,4715,174091
"Iran, Islamic Republic of",2005,0,26.54,5554,231352
"Iran, Islamic Republic of",2006,0,11,10665,311306
Iraq,1980,0,0,0,0
Iraq,1981,0,0,0,0
Iraq,1982,0,0,0,0
Iraq,1983,0,0,0.003,0
Iraq,1984,0,0,0,0
Iraq,1985,0,0,2.422,0
Iraq,1986,0,0,3,0
Iraq,1987,0,0,0,0
Iraq,1988,0,0,0.596,0
Iraq,1989,0,0,0.351,0.1
Iraq,1990,0,0,0.069,3
Iraq,1991,0,0,0,0
Iraq,1992,0,0,0,0
Iraq,1993,0,0,0.237,0
Iraq,1994,0,0,0,0
Iraq,1995,0,0,0,0
Iraq,1996,0,0,0,1
Iraq,1997,0,0,0,4.815
Iraq,1998,0,0,8.3,0
Iraq,1999,270,0,0,0
Iraq,2000,0,0,1.02,10.511
Iraq,2001,0,0,0,0.993
Iraq,2002,0,0,0,0
Iraq,2003,0,0,0,0
Iraq,2004,0,0,0,0
Iraq,2005,0,0,0,0
Iraq,2006,0,0,0,0
Israel,1980,2,0,5,0
Israel,1981,0,0,12,0
Israel,1982,0,0,3,0
Israel,1983,1.206,0.655,6.903,0.433
Israel,1984,1.103,1.019,4.556,2
Israel,1985,0.063,0.159,6.569,0.513
Israel,1986,0,3.715,12.84,43
Israel,1987,0,2.395,45.027,65.697
Israel,1988,0,15.929,62,20.855
Israel,1989,0,3.7,91.9,0
Israel,1990,0,12,88,21
Israel,1991,0,13,52,0
Israel,1992,164,8,76,10
Israel,1993,190.9,11.3,87.1,2.2
Israel,1994,320.553,24.329,117.616,0.137
Israel,1995,3207.091,14.091,94.445,0
Israel,1996,1075.181,73.339,80.404,0.003
Israel,1997,10635,43.7,75.1,5.1
Israel,1998,3581,99.8,137.8,0.556
Israel,1999,3400,28.229,111.83,0.005
Israel,2000,9855,11.659,80,0.194
Israel,2001,11685,23.617,67.625,4.405
Israel,2002,12382,96.012,66.59,0.006
Israel,2003,18425,80.009,62.006,1.824
Israel,2004,16020,18.008,68.005,0.048
Israel,2005,1000,159,140,8.5
Israel,2006,5957,0,92,2.1
Jordan,1980,0,0,0,0
Jordan,1981,178,0,0,0
Jordan,1982,0,0.145,0,1
Jordan,1983,0,0.001,0,0
Jordan,1984,0,0,0,8.57
Jordan,1985,416.06,0,6.162,8.596
Jordan,1986,0,1.02,2.286,9
Jordan,1987,0,0,2.431,26
Jordan,1988,0,2.033,7.476,0
Jordan,1989,0,0.02,7.026,0.19
Jordan,1990,0,0.035,22.669,0.309
Jordan,1991,0,0.01,18.5,2.025
Jordan,1992,0,0.002,10.5,0.7
Jordan,1993,0,0,6.719,10.26
Jordan,1994,1.597,0.007,9.113,0
Jordan,1995,0,0.016,5.646,0.018
Jordan,1996,1.04,1.1,67.387,43.35
Jordan,1997,0.106,0,82.449,22.671
Jordan,1998,0,0.94,52.397,0
Jordan,1999,0,1.912,41.397,61.7
Jordan,2000,0,0.803,127.712,0
Jordan,2001,55.034,0.505,35.545,0.327
Jordan,2002,1.44,0.188,14.666,19.326
Jordan,2003,0,9,104.741,1
Jordan,2004,0,32,186,40
Jordan,2005,15.4,0.485,117.842,3.5
Jordan,2006,0,5.26,131.3,19.928
Kuwait,1980,0,0,0.33,2
Kuwait,1981,0.062,0.034,4.045,3
Kuwait,1982,0.13,0,3.355,1
Kuwait,1983,0.89,0.081,9.304,3.167
Kuwait,1984,3.702,0.189,2.789,2.503
Kuwait,1985,1.521,0,1.541,2.383
Kuwait,1986,0.034,0.021,4.226,0.077
Kuwait,1987,0.556,0.02,4.318,8.972
Kuwait,1988,92.447,0.066,5.231,9.427
Kuwait,1989,2.067,0.004,18,0.536
Kuwait,1990,0,0,0,0
Kuwait,1991,0.009,0,0.902,0.158
Kuwait,1992,1,0,1,1
Kuwait,1993,0,0.554,11.304,16.935
Kuwait,1994,0,0,3.175,25.26
Kuwait,1995,0.403,0.051,7.286,30.38
Kuwait,1996,124.623,0.016,47.525,40.804
Kuwait,1997,28.58,0.01,23.59,11.71
Kuwait,1998,0.246,0.003,21.601,4.72
Kuwait,1999,0,0,35,14
Kuwait,2000,3.099,36,0,32.5
Kuwait,2001,0,0,0,0
Kuwait,2002,715.06,0.002,17.186,6.367
Kuwait,2003,0,4.7,0.5,0
Kuwait,2004,0,0,0,0
Kuwait,2005,0,0,0,0
Kuwait,2006,0,0,0,0
Lebanon,1980,0,0.673,22.725,5
Lebanon,1981,0,0.485,20.616,0.092
Lebanon,1982,0,2.738,16.715,16
Lebanon,1983,0,19.064,9.951,1.071
Lebanon,1984,0,0.478,27.029,9.58
Lebanon,1985,0,7.184,16.988,12.84
Lebanon,1986,0,5.979,34.568,6.903
Lebanon,1987,0,0.15,32.038,6.571
Lebanon,1988,0,1.106,19.885,2.26
Lebanon,1989,0,4.414,14.646,0.107
Lebanon,1990,0,16.772,32.023,14
Lebanon,1991,1030,13,100,0
Lebanon,1992,0,142.778,73.206,3.092
Lebanon,1993,0,291.919,48.338,0
Lebanon,1994,256,111.641,18.172,15.965
Lebanon,1995,0,12.736,20.723,7
Lebanon,1996,0,166.69,50.771,3
Lebanon,1997,0,4.804,2.361,7.625
Lebanon,1998,0,11.898,3.093,0
Lebanon,1999,1.379,32.013,8.149,44.226
Lebanon,2000,0.017,0.466,2.363,0.052
Lebanon,2001,0.011,7.207,13.002,7.028
Lebanon,2002,0.091,7.839,2.005,0.762
Lebanon,2003,0.464,40.728,9.117,2.703
Lebanon,2004,2.029,11.893,2.3,0.079
Lebanon,2005,0.622,23.965,0.928,0.017
Lebanon,2006,0.005,8.774,2.718,0
Oman,1980,0,0,0,1
Oman,1981,0,0,0,0.02
Oman,1982,0,0,2,3
Oman,1983,0,0,1.837,16.649
Oman,1984,0,0,2.795,0.023
Oman,1985,0,0,2.688,419
Oman,1986,0,0,0.706,0.086
Oman,1987,0,0,0.44,0.154
Oman,1988,0,0,0.092,0
Oman,1989,0,0,1.223,0
Oman,1990,0,0,0.549,0
Oman,1991,0,0,0.826,0.016
Oman,1992,5.96,0,0.587,0.008
Oman,1993,4.699,0,0.455,0.004
Oman,1994,0.046,0,0.104,0
Oman,1995,0,0,6.271,0.877
Oman,1996,0,0,8,12
Oman,1997,0,0,0.756,0.06
Oman,1998,0,0,0,0
Oman,1999,0.269,0,54.109,0
Oman,2000,6823,0,14.008,1.647
Oman,2001,0.001,0,8.485,0.308
Oman,2002,0.306,0,28.734,0.591
Oman,2003,0,0,0,0
Oman,2004,0,0,4.138,1.179
Oman,2005,1,0,4.168,1.374
Oman,2006,0,0,0,0.072
Pakistan,1980,16882,0,8.5,4966
Pakistan,1981,3585,0.002,431.689,11941
Pakistan,1982,2345,0.002,2392,10209
Pakistan,1983,26948.469,0.99,3376.704,19550.262
Pakistan,1984,1337.21,0,2332.15,8501.571
Pakistan,1985,1135.403,0,5510.434,2381.806
Pakistan,1986,1174.74,0.005,5638.232,3178.952
Pakistan,1987,3138.088,0,5477.729,7852.605
Pakistan,1988,0,0,6501.243,3810.388
Pakistan,1989,1486.677,0,9205.825,4587.133
Pakistan,1990,0,0,6458,8273
Pakistan,1991,4094.478,0,5666.634,5886.222
Pakistan,1992,0,0,2901,3420
Pakistan,1993,0,0,4000,4500
Pakistan,1994,20087.17,0,6443.677,14662.909
Pakistan,1995,0,0,10760.1,109420.398
Pakistan,1996,0,0,5872.105,7422.772
Pakistan,1997,0,0,6156,7300
Pakistan,1998,0,0.1,3363.723,5021.712
Pakistan,1999,0,1.1,4973.711,16319.918
Pakistan,2000,1223.205,0,9492.029,8867.407
Pakistan,2001,0,0,6931.47,5175
Pakistan,2002,68346,0,5870.498,2686.257
Pakistan,2003,0,0,6363.931,5785.71
Pakistan,2004,0,0,3487.55,2495.112
Pakistan,2005,0,0,2144.382,6437.482
Pakistan,2006,0,1.827,2819.072,8997.38
Qatar,1980,0,0,0,3
Qatar,1981,89,0,0,22
Qatar,1982,31,0,0,2
Qatar,1983,0,0,0,1.379
Qatar,1984,0,0,5.206,3.213
Qatar,1985,0,0,1.569,3.657
Qatar,1986,0,0,4.853,3.008
Qatar,1987,0,0,2.065,0.465
Qatar,1988,0,0,0,0
Qatar,1989,0,0,4.19,0.006
Qatar,1990,0,0,8.824,0.115
Qatar,1991,0,0,0.26,0.521
Qatar,1992,0,0,0.679,0.278
Qatar,1993,0,0,1.31,0
Qatar,1994,0.015,0,0.274,0.327
Qatar,1995,0.042,0,0.189,2.267
Qatar,1996,0.027,0,0.338,0.34
Qatar,1997,0,0,0,0.962
Qatar,1998,146.25,0,1.48,0.03
Qatar,1999,3.297,0,0.108,0.1
Qatar,2000,0.3,0,0.534,2.7
Qatar,2001,0,0,0.404,0
Qatar,2002,0.003,0,7.045,0.225
Qatar,2003,0,0,0.284,0.2
Qatar,2004,0,0,0,0
Qatar,2005,0.509,0,8.612,2.757
Qatar,2006,0,0,722,938.6
Saudi Arabia,1980,0,0,0,0
Saudi Arabia,1981,0,0,0,0
Saudi Arabia,1982,0,0,0,0
Saudi Arabia,1983,0,0,0,0
Saudi Arabia,1984,0,1.35,8,39
Saudi Arabia,1985,0,0.5,15.5,15
Saudi Arabia,1986,0,0.647,25,1
Saudi Arabia,1987,4.711,0.021,36,6
Saudi Arabia,1988,0,0,63.217,4.986
Saudi Arabia,1989,0,0.362,194.174,2.497
Saudi Arabia,1990,0,1.156,52.938,1.16
Saudi Arabia,1991,1971,3,89.513,28.983
Saudi Arabia,1992,5.305,0.53,127.376,4
Saudi Arabia,1993,0,5.91,206.393,16.867
Saudi Arabia,1994,0,9.645,112.402,74.057
Saudi Arabia,1995,0,4.311,324.147,155.768
Saudi Arabia,1996,0,11.809,483.416,23.038
Saudi Arabia,1997,0,0.347,115.667,16.127
Saudi Arabia,1998,0,2.202,63.107,16.721
Saudi Arabia,1999,0,4.908,0,0
Saudi Arabia,2000,0,0.708,200.922,13.472
Saudi Arabia,2001,0,0.027,178.825,0.954
Saudi Arabia,2002,5591,1.528,28.564,4.561
Saudi Arabia,2003,663,0.9,2.8,0.3
Saudi Arabia,2004,0,0,0,0
Saudi Arabia,2005,0,0,0.07,0.5
Saudi Arabia,2006,0,0,0,0
Syrian Arab Republic,1980,1716,0,0,6
Syrian Arab Republic,1981,0,0,5.161,4
Syrian Arab Republic,1982,0,0,6.472,1
Syrian Arab Republic,1983,0,2.158,26.158,28.284
Syrian Arab Republic,1984,0,0.014,18.69,1.269
Syrian Arab Republic,1985,0,0.001,34.541,5.197
Syrian Arab Republic,1986,0,0.03,9.477,5.185
Syrian Arab Republic,1987,0,38.73,36.001,40.59
Syrian Arab Republic,1988,0,1.155,10.712,0.132
Syrian Arab Republic,1989,0,0.463,48.108,0.006
Syrian Arab Republic,1990,0,0.027,21.103,1.161
Syrian Arab Republic,1991,0,12.495,78.475,4.654
Syrian Arab Republic,1992,0,13.015,98.856,0.007
Syrian Arab Republic,1993,0,11.601,6.263,0
Syrian Arab Republic,1994,0,0.011,8.17,0.974
Syrian Arab Republic,1995,0,5.153,16.56,0
Syrian Arab Republic,1996,0,1.673,9.783,1.802
Syrian Arab Republic,1997,0,0.24,12.263,6.003
Syrian Arab Republic,1998,0,0.235,36.204,1.2
Syrian Arab Republic,1999,0,32.102,57.659,5.876
Syrian Arab Republic,2000,0,7.177,50.441,35.4
Syrian Arab Republic,2001,0,1.031,30.342,1.862
Syrian Arab Republic,2002,0,57.237,28.663,16.066
Syrian Arab Republic,2003,0,36.738,7.943,7.136
Syrian Arab Republic,2004,0,40.483,5.914,2.792
Syrian Arab Republic,2005,0,14.399,23.205,0
Syrian Arab Republic,2006,0,1.916,6.575,0.008
United Arab Emirates,1980,14,0,0.42,30
United Arab Emirates,1981,20,0,0,0
United Arab Emirates,1982,0,0,15.202,14
United Arab Emirates,1983,0,0,0,0
United Arab Emirates,1984,0,0,0,0
United Arab Emirates,1985,0,0.03,41.43,18.2
United Arab Emirates,1986,0,0,0,0
United Arab Emirates,1987,167.3,0.004,58.105,6.934
United Arab Emirates,1988,0,0,16.17,4.392
United Arab Emirates,1989,0,0,41,19
United Arab Emirates,1990,0,0.514,37.176,11.338
United Arab Emirates,1991,0,0.12,20.27,25.018
United Arab Emirates,1992,0,61.404,220.208,66.258
United Arab Emirates,1993,0,0,53.211,42.997
United Arab Emirates,1994,0.457,0,47.205,161.318
United Arab Emirates,1995,0,0.002,76.479,61.612
United Arab Emirates,1996,0,0.04,21.635,16.269
United Arab Emirates,1997,0,0,35.767,3.822
United Arab Emirates,1998,0.095,0.146,34.45,9.717
United Arab Emirates,1999,0.341,0.84,65.909,8.389
United Arab Emirates,2000,0,0.537,82.176,27.236
United Arab Emirates,2001,2.566,0.007,40.1,8.899
United Arab Emirates,2002,0.425,0.013,115.031,22.669
United Arab Emirates,2003,1.35,0.408,66.372,7.461
United Arab Emirates,2004,2.357,0.195,91.197,50.426
United Arab Emirates,2005,4.9,0,183.3,6.6
United Arab Emirates,2006,11.3,0,130.381,10.6
Yemen,1980,0,0,0,0
Yemen,1981,0,0,0,0
Yemen,1982,0,0,0,0
Yemen,1983,0,0,0,0
Yemen,1984,0,0,0,0
Yemen,1985,0,0,0,0
Yemen,1986,0,0,0,0
Yemen,1987,0,0,0,0
Yemen,1988,0,0,0,0
Yemen,1989,18.249,0,1.738,0.019
Yemen,1990,145,0,0,0
Yemen,1991,297,0,0,0
Yemen,1992,0,0,0,0
Yemen,1993,0,0,0,0
Yemen,1994,0,0,4.605,0
Yemen,1995,0,0,0,0
Yemen,1996,0,0,0,0
Yemen,1997,0.569,0,0,0
Yemen,1998,11.35,0,0.027,0
Yemen,1999,0,0,0,0
Yemen,2000,24.99,0,0,0
Yemen,2001,0,0,0,0
Yemen,2002,0,0,0,0
Yemen,2003,0,0,0,0
Yemen,2004,0,0,0.043,0
Yemen,2005,0,0,0,0
Yemen,2006,0,0,0,0
Bangladesh,1980,332,0,0,11
Bangladesh,1981,220,0,0,10
Bangladesh,1982,400,0,0,8
Bangladesh,1983,1287.6,0,0,13.75
Bangladesh,1984,973.4,0,0.057,21.47
Bangladesh,1985,546.2,0,0,19.744
Bangladesh,1986,6322,0,0,4
Bangladesh,1987,448.25,0,1.74,16.53
Bangladesh,1988,1.295,0,1.249,1.54
Bangladesh,1989,6239.778,0,127.642,10.887
Bangladesh,1990,4234.061,3.45,29.092,7.892
Bangladesh,1991,1111.794,2.545,14.481,0.055
Bangladesh,1992,5579.765,7.045,31.378,6.507
Bangladesh,1993,1143.113,0.22,8.405,5.119
Bangladesh,1994,788.65,0.05,12.872,8.225
Bangladesh,1995,0,0,0,0
Bangladesh,1996,121.939,0,16.8,0.073
Bangladesh,1997,0,0,0,0
Bangladesh,1998,3404.466,0,14.555,1.012
Bangladesh,1999,3475.326,0,41.51,0.014
Bangladesh,2000,2593.688,0.55,53.103,2.5
Bangladesh,2001,2392.13,0,49.29,2.81
Bangladesh,2002,1555.081,0,54.913,0.19
Bangladesh,2003,2392.13,0,38.239,0
Bangladesh,2004,1851.468,0,13.378,0.05
Bangladesh,2005,1589.564,0,20.171,0.001
Bangladesh,2006,1344.907,0,16.288,0
India,1980,18570,0.016,1.475,4199
India,1981,25861,4.078,8.298,5328
India,1982,21760,0.063,34.198,5073
India,1983,21685.539,0.095,138.695,6592.143
India,1984,21207.535,4.74,202.593,7938.724
India,1985,66313.75,4.95,760.695,6839.345
India,1986,60619.625,15.37,2660.686,8715.533
India,1987,53920.133,4.798,2746.917,2929.496
India,1988,45994.477,13.273,3029.228,3303.984
India,1989,54463,3,2714,4855
India,1990,39090,1,2193,2114
India,1991,52633,0.008,622,2145
India,1992,64341,0.42,1153,1918
India,1993,94864,0,1074,2908
India,1994,187896,1.58,1011,2256
India,1995,121873,40,1681,1349
India,1996,62992,3,1257,2867
India,1997,80866,24,1332,3316
India,1998,68221,1,655,2031
India,1999,38610,1,839,1588
India,2000,100056,0.35,1240,2684
India,2001,86933,2,940,2533
India,2002,88491,2,879,1835
India,2003,79653,3,991,1720
India,2004,144055,6,1162,2237
India,2005,153660,4,981,2009
India,2006,157710,206,1182,2826
Maldives,1980,0.181,0,0,0.005
Maldives,1981,0,0,0,0
Maldives,1982,0,0,0,0
Maldives,1983,0.273,0,0,0.002
Maldives,1984,0.145,0,0.012,0
Maldives,1985,0.012,0,0,0
Maldives,1986,0.17,0,0,0
Maldives,1987,0,0,0,0
Maldives,1988,0,0,0,0
Maldives,1989,0,0,0,0.005
Maldives,1990,0.002,0,0,0.019
Maldives,1991,0.074,0,0,0
Maldives,1992,1.3,0,0,0
Maldives,1993,2.166,8,0.513,0
Maldives,1994,0.371,0,0.037,0
Maldives,1995,0,0,0.023,0
Maldives,1996,0,0,0,0
Maldives,1997,0,0,0,0
Maldives,1998,0.001,0,1.142,0
Maldives,1999,0.022,0,0.357,0
Maldives,2000,0,0,0,0
Maldives,2001,0.004,0,0.167,0
Maldives,2002,0.072,15.803,0.3,0
Maldives,2003,0,0,0,0
Maldives,2004,0,0,0,0
Maldives,2005,0,0,1.569,0
Maldives,2006,0,0,0,0
Nepal,1980,62,0,0,0
Nepal,1981,349,0,0,0
Nepal,1982,0,0,0,0
Nepal,1983,3891.005,0,0.509,2.25
Nepal,1984,200.04,1,1.384,0
Nepal,1985,0,0,0,0
Nepal,1986,0,0,0,0
Nepal,1987,146799.672,18.2,5.728,2.864
Nepal,1988,5689.808,0,4.183,0.015
Nepal,1989,1194.503,0,7.656,0.023
Nepal,1990,736.8,0,2.307,1.9
Nepal,1991,545.435,0,8.425,0.171
Nepal,1992,2133,0,21,0.737
Nepal,1993,0,0,18.168,0.003
Nepal,1994,2482.47,0,17.119,4.477
Nepal,1995,5521.151,0,7.32,0.206
Nepal,1996,2271.923,0,9.989,0.441
Nepal,1997,2040.894,24,11.117,0
Nepal,1998,6409.669,0,9.4,0.95
Nepal,1999,4064.65,0,1.515,1.44
Nepal,2000,8025.308,0,1.705,0
Nepal,2001,0,0,9.36,0
Nepal,2002,850.031,0,10.493,0
Nepal,2003,0,0,22.71,0
Nepal,2004,1173,0,0,0
Nepal,2005,5864,0,1.6,0
Nepal,2006,6654.065,0,28.098,0
Sri Lanka,1980,2550,0,0,188
Sri Lanka,1981,4339,0,0.277,28
Sri Lanka,1982,11532,0,3.077,12
Sri Lanka,1983,70548,0.001,5.263,6.32
Sri Lanka,1984,7396,0.009,38.706,1.445
Sri Lanka,1985,3931.77,0.05,20.753,5.582
Sri Lanka,1986,6576.422,0.001,25.32,25.724
Sri Lanka,1987,5938.319,0,19.723,5.944
Sri Lanka,1988,2074.602,0,18.94,32.536
Sri Lanka,1989,5174.322,0,72.518,0.659
Sri Lanka,1990,8832.43,8.763,81.963,5.23
Sri Lanka,1991,9997.739,0,24.767,108.768
Sri Lanka,1992,13977.852,0,36.126,8.856
Sri Lanka,1993,315896.344,0,42.6,0.795
Sri Lanka,1994,3803.361,0,22.09,1.172
Sri Lanka,1995,7997.9,0,40.332,0.082
Sri Lanka,1996,20332.385,0.05,39.815,0.145
Sri Lanka,1997,63338.734,0,55.015,0.471
Sri Lanka,1998,3450.686,0,56.942,0.02
Sri Lanka,1999,4062.421,0,68.5,0.008
Sri Lanka,2000,5026.336,0,94.15,36.452
Sri Lanka,2001,0,0.64,102.216,1.658
Sri Lanka,2002,0,0,62.545,16.8
Sri Lanka,2003,0,0,54.017,3.96
Sri Lanka,2004,0,0,78.176,1.884
Sri Lanka,2005,0,0,51.623,0.001
Sri Lanka,2006,0,0,65.003,0.004
Belarus,1980,0,0,0,0
Belarus,1981,0,0,0,0
Belarus,1982,0,0,0,0
Belarus,1983,0,0,0,0
Belarus,1984,0,0,0,0
Belarus,1985,0,0,0,0
Belarus,1986,0,0,0,0
Belarus,1987,0,0,0,0
Belarus,1988,0,0,0,0
Belarus,1989,0,0,0,0
Belarus,1990,0,0,0,0
Belarus,1991,10,0,0,4.3
Belarus,1992,65.5,0,0,0
Belarus,1993,52,1,0,10
Belarus,1994,13,0,3.4,882
Belarus,1995,112,0,1.696,88.542
Belarus,1996,56,0,0,0
Belarus,1997,90.802,2.074,0.635,1.124
Belarus,1998,117,0,0.907,0.001
Belarus,1999,425,0,1.977,0.033
Belarus,2000,124,0,3.442,0.09
Belarus,2001,103,0,3.257,0
Belarus,2002,89,0.003,6.171,0.056
Belarus,2003,231,0.003,5.113,0.053
Belarus,2004,266,0.107,2.551,0.008
Belarus,2005,160,2.008,26.737,74.8
Belarus,2006,0,0,0,0
Republic of Moldova,1980,0,0,0,0
Republic of Moldova,1981,0,0,0,0
Republic of Moldova,1982,0,0,0,0
Republic of Moldova,1983,0,0,0,0
Republic of Moldova,1984,0,0,0,0
Republic of Moldova,1985,0,0,0,0
Republic of Moldova,1986,0,0,0,0
Republic of Moldova,1987,0,0,0,0
Republic of Moldova,1988,0,0,0,0
Republic of Moldova,1989,0,0,0,0
Republic of Moldova,1990,0,0,0,0
Republic of Moldova,1991,0,0,0,0
Republic of Moldova,1992,0,0,0,0
Republic of Moldova,1993,0,0,0,0
Republic of Moldova,1994,30.206,0,559.106,0.119
Republic of Moldova,1995,229.69,0,0.006,1.384
Republic of Moldova,1996,906.51,0,0,0
Republic of Moldova,1997,435.5,0,10,20
Republic of Moldova,1998,0,0,0,0
Republic of Moldova,1999,416,0,0,28
Republic of Moldova,2000,0,0,1.313,1583.55
Republic of Moldova,2001,0,0.001,0.041,1891
Republic of Moldova,2002,0,0,0,1505
Republic of Moldova,2003,0,0,0,0
Republic of Moldova,2004,0,0.046,0.237,13.5
Republic of Moldova,2005,0,0.98,0.87,0
Republic of Moldova,2006,708,0,0.033,0
Russian Federation,1980,0,0,0,0
Russian Federation,1981,0,0,0,0
Russian Federation,1982,0,0,0,0
Russian Federation,1983,0,0,0,0
Russian Federation,1984,0,0,0,0
Russian Federation,1985,0,0,0,0
Russian Federation,1986,0,0,0,0
Russian Federation,1987,0,0,0,0
Russian Federation,1988,0,0,0,0
Russian Federation,1989,0,0,0,0
Russian Federation,1990,0,0,0,25.3
Russian Federation,1991,0,0,0,0
Russian Federation,1992,11518.433,4.687,17.451,31.042
Russian Federation,1993,16114.2,1097.88,50.9,13.702
Russian Federation,1994,19936,1.257,8.8,784.23
Russian Federation,1995,20141.9,44.8,6.5,1156.9
Russian Federation,1996,18967.801,73.8,18.1,1400.5
Russian Federation,1997,22976,70.825,24.027,222.706
Russian Federation,1998,23510.65,100.34,442.9,1803.7
Russian Federation,1999,33801.919,12.749,695.085,1506.966
Russian Federation,2000,23313,65,984,2186
Russian Federation,2001,43877.267,82.502,1287.226,862.645
Russian Federation,2002,29847.879,58.155,842.163,445.254
Russian Federation,2003,41844.638,53.35,3248.814,2232.28
Russian Federation,2004,89653,92.65,3897,2058
Russian Federation,2005,30618,109,4676,1523
Russian Federation,2006,23744.594,16.595,2445.231,534.538
Ukraine,1980,0,0,0,0
Ukraine,1981,0,0,0,0
Ukraine,1982,0,0,0,0
Ukraine,1983,0,0,0,0
Ukraine,1984,0,0,0,0
Ukraine,1985,0,0,0,0
Ukraine,1986,0,0,0,0
Ukraine,1987,0,0,0,0
Ukraine,1988,0,0,0,0
Ukraine,1989,0,0,0,0
Ukraine,1990,0,0,0,0
Ukraine,1991,0,0,0,61.6
Ukraine,1992,0,0,0,0
Ukraine,1993,0,0,0,119.766
Ukraine,1994,0,6.4,0,0
Ukraine,1995,3141,0,9.502,23
Ukraine,1996,1279.2,0,4.025,194.528
Ukraine,1997,0,625.01,3.728,0
Ukraine,1998,0,250.586,8.94,0
Ukraine,1999,4045,26.263,21.53,0
Ukraine,2000,11609.932,0.52,21.743,166.056
Ukraine,2001,8195.32,0.018,8.669,151.009
Ukraine,2002,80,0.012,206.6,42
Ukraine,2003,0.107,0.094,2.406,3.367
Ukraine,2004,7358,16.816,8.401,134.395
Ukraine,2005,1042,2.06,2,29
Ukraine,2006,210.061,3.328,49.168,57.073
Albania,1980,0,0,0,0
Albania,1981,0,0,0,0
Albania,1982,0,0,0,0
Albania,1983,0,0,0,0
Albania,1984,0,0,0,0
Albania,1985,0,0,0,0
Albania,1986,0,0,0,0
Albania,1987,0,0,0,0
Albania,1988,0,0,0,0
Albania,1989,0,0,0,0
Albania,1990,0,0,0,0
Albania,1991,0,0,0,0
Albania,1992,0,0,0,0
Albania,1993,0,0,0,0
Albania,1994,0,0,0,0
Albania,1995,0,0,0,0
Albania,1996,0,0,0,0
Albania,1997,0,0,0,0
Albania,1998,0,0,0,0
Albania,1999,4395.156,2.159,7.122,0.026
Albania,2000,6604,4,47,0
Albania,2001,6915,0.266,4.5,0
Albania,2002,13717.899,0.006,71.714,0
Albania,2003,7760.17,1.286,114.475,0
Albania,2004,4152.8,2.3,138,0
Albania,2005,6332.01,2.848,40.945,0
Albania,2006,6754.207,3.857,120.041,0
Bosnia and Herzegovina,1980,0,0,0,0
Bosnia and Herzegovina,1981,0,0,0,0
Bosnia and Herzegovina,1982,0,0,0,0
Bosnia and Herzegovina,1983,0,0,0,0
Bosnia and Herzegovina,1984,0,0,0,0
Bosnia and Herzegovina,1985,0,0,0,0
Bosnia and Herzegovina,1986,0,0,0,0
Bosnia and Herzegovina,1987,0,0,0,0
Bosnia and Herzegovina,1988,0,0,0,0
Bosnia and Herzegovina,1989,0,0,0,0
